# Time-correlated data for fix JJ
# Timestep Number-of-time-windows
# Index TimeDelta Ncount c_flux[1]*c_flux[1] c_flux[2]*c_flux[2] c_flux[3]*c_flux[3]
0 200
80 790 5922 2.07072e-05 -5.07588e-06 1.63012e-05
81 800 5921 2.01231e-05 -6.06563e-06 1.06585e-05
82 810 5920 1.80093e-05 -5.90627e-06 6.76547e-06
83 820 5919 1.45557e-05 -4.64302e-06 5.62601e-06
84 830 5918 1.27223e-05 -2.5744e-06 6.96923e-06
85 840 5917 1.45794e-05 -4.89948e-08 1.00061e-05
86 850 5916 1.89301e-05 2.19971e-06 1.44897e-05
87 860 5915 2.2774e-05 3.83505e-06 2.02082e-05
88 870 5914 2.41026e-05 5.25309e-06 2.61047e-05
89 880 5913 2.27854e-05 7.04223e-06 3.07498e-05
90 890 5912 1.93838e-05 1.02181e-05 3.37147e-05
91 900 5911 1.46307e-05 1.58298e-05 3.59151e-05
92 910 5910 1.01318e-05 2.34694e-05 3.85164e-05
93 920 5909 7.7381e-06 3.10884e-05 4.16292e-05
94 930 5908 7.6629e-06 3.64293e-05 4.41565e-05
95 940 5907 8.51446e-06 3.90332e-05 4.46737e-05
96 950 5906 9.2194e-06 4.09455e-05 4.26556e-05
97 960 5905 9.92072e-06 4.42814e-05 3.9212e-05
98 970 5904 1.14174e-05 4.80037e-05 3.62762e-05
99 980 5903 1.42377e-05 4.90736e-05 3.51675e-05
100 990 5902 1.80837e-05 4.61807e-05 3.5964e-05
101 1000 5901 2.24846e-05 4.08081e-05 3.7714e-05
102 1010 5900 2.74029e-05 3.5305e-05 3.89666e-05
103 1020 5899 3.30663e-05 3.06445e-05 3.84377e-05
104 1030 5898 3.97127e-05 2.64491e-05 3.59847e-05
105 1040 5897 4.69893e-05 2.27887e-05 3.31766e-05
106 1050 5896 5.34666e-05 2.05201e-05 3.1648e-05
107 1060 5895 5.76139e-05 1.99441e-05 3.11983e-05
108 1070 5894 5.92451e-05 2.04507e-05 3.0936e-05
109 1080 5893 5.93818e-05 2.09571e-05 3.11623e-05
110 1090 5892 5.87766e-05 2.0047e-05 3.24766e-05
111 1100 5891 5.74729e-05 1.71645e-05 3.45864e-05
112 1110 5890 5.53752e-05 1.36867e-05 3.7174e-05
113 1120 5889 5.2972e-05 1.10066e-05 4.06548e-05
114 1130 5888 5.15667e-05 8.68228e-06 4.51145e-05
115 1140 5887 5.15179e-05 5.58454e-06 4.95661e-05
116 1150 5886 5.10781e-05 1.38267e-06 5.29868e-05
117 1160 5885 4.81808e-05 -3.20399e-06 5.52998e-05
118 1170 5884 4.25721e-05 -6.96182e-06 5.67917e-05
119 1180 5883 3.59143e-05 -9.16194e-06 5.74576e-05
120 1190 5882 2.98815e-05 -1.06187e-05 5.75902e-05
121 1200 5881 2.46331e-05 -1.28478e-05 5.79203e-05
122 1210 5880 1.96158e-05 -1.56795e-05 5.87084e-05
123 1220 5879 1.52253e-05 -1.6909e-05 5.88647e-05
124 1230 5878 1.27278e-05 -1.46582e-05 5.68242e-05
125 1240 5877 1.24818e-05 -9.91513e-06 5.31705e-05
126 1250 5876 1.38421e-05 -5.9982e-06 5.10708e-05
127 1260 5875 1.67896e-05 -5.23077e-06 5.31063e-05
128 1270 5874 2.13508e-05 -6.91223e-06 5.83111e-05
129 1280 5873 2.57836e-05 -8.69318e-06 6.26317e-05
130 1290 5872 2.74903e-05 -9.08132e-06 6.28776e-05
131 1300 5871 2.53862e-05 -8.52816e-06 5.98795e-05
132 1310 5870 2.12139e-05 -8.46151e-06 5.75406e-05
133 1320 5869 1.79434e-05 -9.05286e-06 5.84068e-05
134 1330 5868 1.67062e-05 -8.82045e-06 6.11946e-05
135 1340 5867 1.63383e-05 -6.88864e-06 6.34579e-05
136 1350 5866 1.51383e-05 -4.26914e-06 6.4375e-05
137 1360 5865 1.24221e-05 -2.60501e-06 6.38647e-05
138 1370 5864 9.14561e-06 -2.5274e-06 6.15165e-05
139 1380 5863 6.9443e-06 -3.40444e-06 5.78971e-05
140 1390 5862 6.68986e-06 -4.04122e-06 5.47425e-05
141 1400 5861 7.98812e-06 -3.64297e-06 5.28029e-05
142 1410 5860 1.03463e-05 -2.39891e-06 5.08139e-05
143 1420 5859 1.39697e-05 -1.33165e-06 4.71905e-05
144 1430 5858 1.88391e-05 -1.44639e-06 4.19858e-05
145 1440 5857 2.43761e-05 -2.32147e-06 3.68105e-05
146 1450 5856 3.01336e-05 -1.96516e-06 3.30381e-05
147 1460 5855 3.58918e-05 7.61332e-07 3.00077e-05
148 1470 5854 4.09899e-05 4.16698e-06 2.60583e-05
149 1480 5853 4.4456e-05 6.0355e-06 2.10114e-05
150 1490 5852 4.60094e-05 6.63143e-06 1.63996e-05
151 1500 5851 4.6198e-05 8.03709e-06 1.33771e-05
152 1510 5850 4.56276e-05 1.10192e-05 1.11655e-05
153 1520 5849 4.45156e-05 1.35389e-05 8.22398e-06
154 1530 5848 4.26444e-05 1.34172e-05 4.61059e-06
155 1540 5847 3.99119e-05 1.12979e-05 1.83421e-06
156 1550 5846 3.71364e-05 9.34327e-06 5.52856e-07
157 1560 5845 3.55357e-05 8.30532e-06 -3.89836e-09
158 1570 5844 3.51363e-05 7.16479e-06 -5.81093e-07
159 1580 5843 3.47444e-05 4.66241e-06 -9.87039e-07
160 1590 5842 3.38359e-05 9.61011e-07 -1.04035e-06
161 1600 5841 3.34814e-05 -2.5135e-06 -1.29029e-06
162 1610 5840 3.45416e-05 -4.811e-06 -1.81359e-06
163 1620 5839 3.58157e-05 -6.16416e-06 -1.29662e-06
164 1630 5838 3.55899e-05 -7.19979e-06 1.50097e-06
165 1640 5837 3.34846e-05 -8.45757e-06 6.5293e-06
166 1650 5836 2.93974e-05 -9.96888e-06 1.28175e-05
167 1660 5835 2.37146e-05 -1.08118e-05 1.91116e-05
168 1670 5834 1.85803e-05 -9.71741e-06 2.37956e-05
169 1680 5833 1.5666e-05 -7.11049e-06 2.52033e-05
170 1690 5832 1.35425e-05 -5.85981e-06 2.38331e-05
171 1700 5831 9.63655e-06 -8.25183e-06 2.30753e-05
172 1710 5830 4.26482e-06 -1.28758e-05 2.55353e-05
173 1720 5829 2.68213e-07 -1.64671e-05 2.97333e-05
174 1730 5828 -1.21496e-06 -1.80783e-05 3.19903e-05
175 1740 5827 -2.20593e-06 -1.96227e-05 3.08772e-05
176 1750 5826 -4.3977e-06 -2.27358e-05 2.893e-05
177 1760 5825 -6.40132e-06 -2.69952e-05 3.00762e-05
178 1770 5824 -6.2819e-06 -3.09596e-05 3.53737e-05
179 1780 5823 -4.71784e-06 -3.37285e-05 4.2067e-05
180 1790 5822 -3.73996e-06 -3.53787e-05 4.69824e-05
181 1800 5821 -3.7727e-06 -3.67074e-05 4.98059e-05
182 1810 5820 -3.61406e-06 -3.81549e-05 5.18945e-05
183 1820 5819 -2.83664e-06 -3.90943e-05 5.29206e-05
184 1830 5818 -2.84831e-06 -3.88427e-05 5.06253e-05
185 1840 5817 -5.05677e-06 -3.77178e-05 4.44061e-05
186 1850 5816 -9.1051e-06 -3.6217e-05 3.73068e-05
187 1860 5815 -1.34766e-05 -3.42867e-05 3.29301e-05
188 1870 5814 -1.66054e-05 -3.24678e-05 3.15164e-05
189 1880 5813 -1.69983e-05 -3.1675e-05 3.04258e-05
190 1890 5812 -1.35646e-05 -3.10578e-05 2.74041e-05
191 1900 5811 -7.62081e-06 -2.84159e-05 2.21325e-05
192 1910 5810 -4.00344e-06 -2.27679e-05 1.53908e-05
193 1920 5809 -6.73454e-06 -1.56369e-05 7.70822e-06
194 1930 5808 -1.4138e-05 -1.01826e-05 -8.29348e-07
195 1940 5807 -2.02652e-05 -8.7401e-06 -9.45113e-06
196 1950 5806 -2.11414e-05 -1.07288e-05 -1.64743e-05
197 1960 5805 -1.84074e-05 -1.32683e-05 -2.06729e-05
198 1970 5804 -1.6663e-05 -1.32172e-05 -2.26088e-05
199 1980 5803 -1.84019e-05 -9.50218e-06 -2.36763e-05
200 1990 5802 -2.16495e-05 -4.30451e-06 -2.39058e-05
62000 200
1 0 6201 0.000696569 0.000645044 0.0007033
2 10 6200 0.000650515 0.000601821 0.000658361
3 20 6199 0.000552238 0.000509534 0.000560785
4 30 6198 0.000467196 0.00042944 0.000473221
5 40 6197 0.000416797 0.000382701 0.000418674
6 50 6196 0.000382287 0.000353403 0.000381629
7 60 6195 0.000344094 0.00032368 0.000343399
8 70 6194 0.000300104 0.000290453 0.000300825
9 80 6193 0.000257955 0.000259605 0.000260193
10 90 6192 0.000223097 0.000235352 0.000225583
11 100 6191 0.000195429 0.000216353 0.000196169
12 110 6190 0.000173219 0.000198696 0.000171078
13 120 6189 0.0001558 0.000180776 0.000151624
14 130 6188 0.000142435 0.000164211 0.000138279
15 140 6187 0.000131406 0.000150486 0.000128628
16 150 6186 0.000121125 0.000138571 0.000119769
17 160 6185 0.000111193 0.000127219 0.000111385
18 170 6184 0.00010181 0.000117074 0.000104967
19 180 6183 9.23415e-05 0.000108843 0.000100999
20 190 6182 8.20568e-05 0.000101465 9.8254e-05
21 200 6181 7.23487e-05 9.36707e-05 9.52706e-05
22 210 6180 6.58596e-05 8.58918e-05 9.1419e-05
23 220 6179 6.28421e-05 7.91422e-05 8.66e-05
24 230 6178 5.97174e-05 7.32546e-05 8.12904e-05
25 240 6177 5.32014e-05 6.76617e-05 7.66769e-05
26 250 6176 4.48712e-05 6.26042e-05 7.34e-05
27 260 6175 3.89502e-05 5.8358e-05 7.0762e-05
28 270 6174 3.70492e-05 5.45427e-05 6.77166e-05
29 280 6173 3.71783e-05 5.0729e-05 6.41862e-05
30 290 6172 3.65026e-05 4.70647e-05 6.14999e-05
31 300 6171 3.38585e-05 4.45732e-05 6.08711e-05
32 310 6170 3.04972e-05 4.44078e-05 6.1807e-05
33 320 6169 2.85822e-05 4.61969e-05 6.28773e-05
34 330 6168 2.85104e-05 4.75204e-05 6.28208e-05
35 340 6167 2.88229e-05 4.67198e-05 6.09561e-05
36 350 6166 2.88641e-05 4.50568e-05 5.74909e-05
37 360 6165 2.97331e-05 4.47484e-05 5.36862e-05
38 370 6164 3.26502e-05 4.59576e-05 5.09511e-05
39 380 6163 3.73587e-05 4.72127e-05 4.94227e-05
40 390 6162 4.21923e-05 4.82112e-05 4.82912e-05
41 400 6161 4.53553e-05 4.98787e-05 4.71939e-05
42 410 6160 4.62176e-05 5.20243e-05 4.6804e-05
43 420 6159 4.54375e-05 5.27998e-05 4.78642e-05
44 430 6158 4.41994e-05 5.02514e-05 4.99658e-05
45 440 6157 4.41265e-05 4.45319e-05 5.20335e-05
46 450 6156 4.68806e-05 3.85211e-05 5.32239e-05
47 460 6155 5.22813e-05 3.47545e-05 5.3051e-05
48 470 6154 5.76412e-05 3.26053e-05 5.15413e-05
49 480 6153 6.0309e-05 2.95842e-05 4.96819e-05
50 490 6152 6.04185e-05 2.44103e-05 4.87634e-05
51 500 6151 6.05761e-05 1.81034e-05 4.83145e-05
52 510 6150 6.27259e-05 1.22084e-05 4.56678e-05
53 520 6149 6.59535e-05 7.39913e-06 3.87809e-05
54 530 6148 6.76683e-05 4.15442e-06 2.91465e-05
55 540 6147 6.66496e-05 3.2146e-06 2.05896e-05
56 550 6146 6.42172e-05 4.65482e-06 1.52758e-05
57 560 6145 6.2255e-05 7.04508e-06 1.17271e-05
58 570 6144 6.14051e-05 8.22521e-06 7.31188e-06
59 580 6143 6.11748e-05 6.87466e-06 1.86509e-06
60 590 6142 6.06643e-05 3.39968e-06 -2.53712e-06
61 600 6141 5.91395e-05 -5.26125e-07 -5.06356e-06
62 610 6140 5.63587e-05 -3.18096e-06 -6.50321e-06
63 620 6139 5.25417e-05 -4.21103e-06 -6.11072e-06
64 630 6138 4.82043e-05 -4.68612e-06 -1.8808e-06
65 640 6137 4.3922e-05 -5.47414e-06 6.05743e-06
66 650 6136 4.04276e-05 -6.78603e-06 1.45888e-05
67 660 6135 3.80116e-05 -8.55592e-06 2.04634e-05
68 670 6134 3.59849e-05 -9.89121e-06 2.30994e-05
69 680 6133 3.34985e-05 -1.0007e-05 2.42894e-05
70 690 6132 3.08663e-05 -1.00666e-05 2.61389e-05
71 700 6131 3.00349e-05 -1.16112e-05 2.87547e-05
72 710 6130 3.24657e-05 -1.37023e-05 3.01537e-05
73 720 6129 3.64339e-05 -1.3705e-05 2.92366e-05
74 730 6128 3.8867e-05 -1.01483e-05 2.76774e-05
75 740 6127 3.86384e-05 -4.47215e-06 2.74484e-05
76 750 6126 3.61894e-05 -2.27763e-07 2.80813e-05
77 760 6125 3.20257e-05 1.24023e-07 2.78853e-05
78 770 6124 2.72864e-05 -2.37487e-06 2.59197e-05
79 780 6123 2.4226e-05 -5.03973e-06 2.19863e-05
80 790 6122 2.36308e-05 -6.72382e-06 1.65389e-05
81 800 6121 2.33729e-05 -7.50826e-06 1.10139e-05
82 810 6120 2.1116e-05 -7.23471e-06 7.2079e-06
83 820 6119 1.75546e-05 -5.79514e-06 6.16986e-06
84 830 6118 1.58683e-05 -3.54098e-06 7.66083e-06
85 840 6117 1.78165e-05 -1.22986e-06 1.08983e-05
86 850 6116 2.18895e-05 2.85509e-07 1.5447e-05
87 860 6115 2.50538e-05 1.10096e-06 2.09584e-05
88 870 6114 2.53805e-05 2.19479e-06 2.65233e-05
89 880 6113 2.3071e-05 4.17999e-06 3.08933e-05
90 890 6112 1.90983e-05 7.61236e-06 3.35639e-05
91 900 6111 1.41581e-05 1.31386e-05 3.52626e-05
92 910 6110 9.37892e-06 2.03987e-05 3.70807e-05
93 920 6109 6.30666e-06 2.76948e-05 3.92739e-05
94 930 6108 5.46382e-06 3.30638e-05 4.11767e-05
95 940 6107 5.98155e-06 3.61761e-05 4.17643e-05
96 950 6106 6.80729e-06 3.87272e-05 4.02642e-05
97 960 6105 7.57638e-06 4.2142e-05 3.71312e-05
98 970 6104 8.71759e-06 4.51879e-05 3.4105e-05
99 980 6103 1.09032e-05 4.5438e-05 3.28305e-05
100 990 6102 1.42586e-05 4.2187e-05 3.37359e-05
101 1000 6101 1.84738e-05 3.69578e-05 3.60677e-05
102 1010 6100 2.33682e-05 3.17915e-05 3.82961e-05
103 1020 6099 2.90213e-05 2.74244e-05 3.87697e-05
104 1030 6098 3.55563e-05 2.34377e-05 3.69752e-05
105 1040 6097 4.24893e-05 1.98346e-05 3.43119e-05
106 1050 6096 4.83198e-05 1.74283e-05 3.25068e-05
107 1060 6095 5.16584e-05 1.6558e-05 3.1765e-05
108 1070 6094 5.26462e-05 1.66056e-05 3.16388e-05
109 1080 6093 5.25221e-05 1.64456e-05 3.23737e-05
110 1090 6092 5.20082e-05 1.47206e-05 3.40436e-05
111 1100 6091 5.08962e-05 1.1094e-05 3.59335e-05
112 1110 6090 4.88197e-05 7.08722e-06 3.78267e-05
113 1120 6089 4.62163e-05 4.00913e-06 4.0598e-05
114 1130 6088 4.45849e-05 1.36968e-06 4.46863e-05
115 1140 6087 4.44284e-05 -1.83906e-06 4.90925e-05
116 1150 6086 4.3917e-05 -5.86716e-06 5.25437e-05
117 1160 6085 4.08426e-05 -1.00997e-05 5.48369e-05
118 1170 6084 3.49961e-05 -1.34539e-05 5.622e-05
119 1180 6083 2.83035e-05 -1.51942e-05 5.65292e-05
120 1190 6082 2.26214e-05 -1.6172e-05 5.59925e-05
121 1200 6081 1.80329e-05 -1.80903e-05 5.56434e-05
122 1210 6080 1.37526e-05 -2.08156e-05 5.62329e-05
123 1220 6079 9.94927e-06 -2.1996e-05 5.68388e-05
124 1230 6078 7.81383e-06 -1.9771e-05 5.54268e-05
125 1240 6077 7.8218e-06 -1.52641e-05 5.18951e-05
126 1250 6076 9.48277e-06 -1.16291e-05 4.92878e-05
127 1260 6075 1.28971e-05 -1.08329e-05 5.0666e-05
128 1270 6074 1.81006e-05 -1.21519e-05 5.55275e-05
129 1280 6073 2.31805e-05 -1.35044e-05 5.97779e-05
130 1290 6072 2.53648e-05 -1.35662e-05 5.97825e-05
131 1300 6071 2.36079e-05 -1.28005e-05 5.61365e-05
132 1310 6070 1.98674e-05 -1.25554e-05 5.30222e-05
133 1320 6069 1.73574e-05 -1.30087e-05 5.33606e-05
134 1330 6068 1.71803e-05 -1.26715e-05 5.59047e-05
135 1340 6067 1.76468e-05 -1.04739e-05 5.80488e-05
136 1350 6066 1.6503e-05 -7.37639e-06 5.88788e-05
137 1360 6065 1.32085e-05 -5.28288e-06 5.82977e-05
138 1370 6064 9.30027e-06 -4.98187e-06 5.58612e-05
139 1380 6063 6.80031e-06 -5.76568e-06 5.20175e-05
140 1390 6062 6.54091e-06 -6.36227e-06 4.84245e-05
141 1400 6061 7.92835e-06 -5.96643e-06 4.60303e-05
142 1410 6060 1.03849e-05 -4.59412e-06 4.3983e-05
143 1420 6059 1.40875e-05 -3.14112e-06 4.07228e-05
144 1430 6058 1.88472e-05 -2.78089e-06 3.57672e-05
145 1440 6057 2.39412e-05 -3.43753e-06 3.03592e-05
146 1450 6056 2.90812e-05 -3.19794e-06 2.59502e-05
147 1460 6055 3.43923e-05 -6.08369e-07 2.20992e-05
148 1470 6054 3.93095e-05 2.96019e-06 1.73842e-05
149 1480 6053 4.27027e-05 5.39443e-06 1.18746e-05
150 1490 6052 4.42534e-05 6.96238e-06 7.10289e-06
151 1500 6051 4.46153e-05 9.6132e-06 3.91482e-06
152 1510 6050 4.44876e-05 1.36749e-05 1.34345e-06
153 1520 6049 4.38973e-05 1.66077e-05 -1.99042e-06
154 1530 6048 4.23327e-05 1.61363e-05 -5.69889e-06
155 1540 6047 3.98233e-05 1.32399e-05 -8.17686e-06
156 1550 6046 3.74959e-05 1.0496e-05 -9.07894e-06
157 1560 6045 3.64932e-05 8.94833e-06 -9.63502e-06
158 1570 6044 3.6463e-05 7.79432e-06 -1.0726e-05
159 1580 6043 3.60879e-05 5.76166e-06 -1.1732e-05
160 1590 6042 3.51021e-05 2.65937e-06 -1.18258e-05
161 1600 6041 3.48921e-05 -4.33038e-07 -1.13682e-05
162 1610 6040 3.64525e-05 -2.53631e-06 -1.10459e-05
163 1620 6039 3.85288e-05 -3.51845e-06 -1.03318e-05
164 1630 6038 3.92262e-05 -3.66051e-06 -8.04835e-06
165 1640 6037 3.80576e-05 -3.64603e-06 -3.54149e-06
166 1650 6036 3.48615e-05 -4.09678e-06 2.98299e-06
167 1660 6035 2.98569e-05 -4.48894e-06 1.02967e-05
168 1670 6034 2.49929e-05 -3.65987e-06 1.62008e-05
169 1680 6033 2.1881e-05 -1.91427e-06 1.85675e-05
170 1690 6032 1.92605e-05 -1.51462e-06 1.7878e-05
171 1700 6031 1.47981e-05 -4.0006e-06 1.76221e-05
172 1710 6030 8.80549e-06 -7.90917e-06 2.04942e-05
173 1720 6029 4.08226e-06 -1.05436e-05 2.51831e-05
174 1730 6028 2.01175e-06 -1.14712e-05 2.82396e-05
175 1740 6027 7.5577e-07 -1.27137e-05 2.83053e-05
176 1750 6026 -1.68754e-06 -1.57077e-05 2.75077e-05
177 1760 6025 -4.43927e-06 -1.97839e-05 2.89617e-05
178 1770 6024 -5.55312e-06 -2.33415e-05 3.32821e-05
179 1780 6023 -5.18714e-06 -2.53899e-05 3.83205e-05
180 1790 6022 -4.96412e-06 -2.62682e-05 4.20088e-05
181 1800 6021 -5.23518e-06 -2.73627e-05 4.43989e-05
182 1810 6020 -4.93115e-06 -2.94213e-05 4.6362e-05
183 1820 6019 -3.86438e-06 -3.1622e-05 4.70765e-05
184 1830 6018 -3.72361e-06 -3.28114e-05 4.42775e-05
185 1840 6017 -5.98296e-06 -3.2961e-05 3.76585e-05
186 1850 6016 -9.97334e-06 -3.24417e-05 3.05244e-05
187 1860 6015 -1.38337e-05 -3.12351e-05 2.64993e-05
188 1870 6014 -1.61797e-05 -2.99138e-05 2.57332e-05
189 1880 6013 -1.6076e-05 -2.93492e-05 2.5625e-05
190 1890 6012 -1.25988e-05 -2.87425e-05 2.39814e-05
191 1900 6011 -6.77058e-06 -2.6059e-05 2.02395e-05
192 1910 6010 -3.20534e-06 -2.04149e-05 1.47534e-05
193 1920 6009 -5.99782e-06 -1.33582e-05 7.96054e-06
194 1930 6008 -1.36477e-05 -8.10015e-06 3.36663e-07
195 1940 6007 -2.03447e-05 -6.88385e-06 -6.99875e-06
196 1950 6006 -2.20623e-05 -8.99873e-06 -1.24712e-05
197 1960 6005 -2.02472e-05 -1.1642e-05 -1.52896e-05
198 1970 6004 -1.92952e-05 -1.18955e-05 -1.63858e-05
199 1980 6003 -2.16294e-05 -8.90702e-06 -1.71553e-05
200 1990 6002 -2.54993e-05 -4.89527e-06 -1.73239e-05
64000 200
1 0 6401 0.000691385 0.000658765 0.000699557
2 10 6400 0.000645614 0.000615934 0.000654753
3 20 6399 0.00054797 0.000524259 0.000557488
4 30 6398 0.000463598 0.000444684 0.000470326
5 40 6397 0.000413599 0.000398251 0.000416156
6 50 6396 0.000379158 0.0003691 0.000379305
7 60 6395 0.000340975 0.000339394 0.000341089
8 70 6394 0.000297223 0.000306041 0.000298607
9 80 6393 0.000255518 0.00027496 0.000258399
10 90 6392 0.000221119 0.000250541 0.000224489
11 100 6391 0.000193838 0.00023153 0.000195773
12 110 6390 0.000171945 0.00021393 0.000171216
13 120 6389 0.00015478 0.000196079 0.000152252
14 130 6388 0.000141536 0.000179618 0.000139523
15 140 6387 0.000130376 0.000166073 0.000130519
16 150 6386 0.000119743 0.000154498 0.000122031
17 160 6385 0.000109447 0.000143756 0.000113548
18 170 6384 9.98856e-05 0.000134436 0.000106689
19 180 6383 9.04553e-05 0.000126893 0.000102205
20 190 6382 8.02831e-05 0.000119779 9.90128e-05
21 200 6381 7.06578e-05 0.000111878 9.56627e-05
22 210 6380 6.42923e-05 0.000103793 9.15237e-05
23 220 6379 6.1581e-05 9.66684e-05 8.66269e-05
24 230 6378 5.89919e-05 9.04414e-05 8.16198e-05
25 240 6377 5.307e-05 8.46349e-05 7.76343e-05
26 250 6376 4.51017e-05 7.94851e-05 7.51308e-05
27 260 6375 3.9258e-05 7.53448e-05 7.33585e-05
28 270 6374 3.73417e-05 7.1933e-05 7.1237e-05
29 280 6373 3.73675e-05 6.86507e-05 6.84934e-05
30 290 6372 3.63339e-05 6.53441e-05 6.62011e-05
31 300 6371 3.31046e-05 6.28632e-05 6.54265e-05
32 310 6370 2.9146e-05 6.24376e-05 6.57545e-05
33 320 6369 2.67419e-05 6.38477e-05 6.61188e-05
34 330 6368 2.63425e-05 6.48078e-05 6.5701e-05
35 340 6367 2.66537e-05 6.37814e-05 6.38869e-05
36 350 6366 2.70497e-05 6.21896e-05 6.053e-05
37 360 6365 2.82958e-05 6.21755e-05 5.6561e-05
38 370 6364 3.11834e-05 6.35509e-05 5.34608e-05
39 380 6363 3.53278e-05 6.45322e-05 5.16545e-05
40 390 6362 3.93763e-05 6.48078e-05 5.04902e-05
41 400 6361 4.21241e-05 6.56456e-05 4.95708e-05
42 410 6360 4.32677e-05 6.74062e-05 4.94654e-05
43 420 6359 4.3159e-05 6.85909e-05 5.0788e-05
44 430 6358 4.24224e-05 6.69297e-05 5.29529e-05
45 440 6357 4.24817e-05 6.18605e-05 5.48043e-05
46 450 6356 4.51466e-05 5.59683e-05 5.56331e-05
47 460 6355 5.04077e-05 5.21102e-05 5.51878e-05
48 470 6354 5.5737e-05 5.00389e-05 5.35404e-05
49 480 6353 5.84905e-05 4.73157e-05 5.13846e-05
50 490 6352 5.85322e-05 4.24813e-05 4.97587e-05
51 500 6351 5.82589e-05 3.63236e-05 4.84775e-05
52 510 6350 5.98122e-05 3.04393e-05 4.54905e-05
53 520 6349 6.27341e-05 2.57427e-05 3.89283e-05
54 530 6348 6.4686e-05 2.26888e-05 2.97623e-05
55 540 6347 6.41742e-05 2.17793e-05 2.1232e-05
56 550 6346 6.19613e-05 2.2972e-05 1.54769e-05
57 560 6345 5.97817e-05 2.50569e-05 1.15178e-05
58 570 6344 5.87568e-05 2.6147e-05 7.13681e-06
59 580 6343 5.8896e-05 2.49464e-05 2.06686e-06
60 590 6342 5.91562e-05 2.17551e-05 -2.01929e-06
61 600 6341 5.82699e-05 1.82417e-05 -4.41785e-06
62 610 6340 5.5813e-05 1.61711e-05 -5.67259e-06
63 620 6339 5.23246e-05 1.58535e-05 -4.888e-06
64 630 6338 4.85817e-05 1.60993e-05 -2.82534e-07
65 640 6337 4.50905e-05 1.59431e-05 7.7105e-06
66 650 6336 4.23808e-05 1.50042e-05 1.59078e-05
67 660 6335 4.0552e-05 1.31286e-05 2.12113e-05
68 670 6334 3.88289e-05 1.12148e-05 2.32506e-05
69 680 6333 3.65381e-05 1.03683e-05 2.40004e-05
70 690 6332 3.42438e-05 9.88356e-06 2.56003e-05
71 700 6331 3.38183e-05 8.46629e-06 2.80689e-05
72 710 6330 3.6378e-05 6.89904e-06 2.94214e-05
73 720 6329 4.00879e-05 7.44598e-06 2.86271e-05
74 730 6328 4.22021e-05 1.12556e-05 2.73341e-05
75 740 6327 4.18806e-05 1.68472e-05 2.73872e-05
76 750 6326 3.94374e-05 2.08057e-05 2.82503e-05
77 760 6325 3.51307e-05 2.07467e-05 2.82495e-05
78 770 6324 3.02047e-05 1.77282e-05 2.64713e-05
79 780 6323 2.71375e-05 1.45125e-05 2.27513e-05
80 790 6322 2.659e-05 1.24458e-05 1.76359e-05
81 800 6321 2.61037e-05 1.16354e-05 1.26213e-05
82 810 6320 2.31936e-05 1.21557e-05 9.35911e-06
83 820 6319 1.86558e-05 1.37407e-05 8.62264e-06
84 830 6318 1.59437e-05 1.57867e-05 9.99751e-06
85 840 6317 1.71142e-05 1.77122e-05 1.27419e-05
86 850 6316 2.05856e-05 1.90907e-05 1.66194e-05
87 860 6315 2.30398e-05 2.01411e-05 2.15856e-05
88 870 6314 2.2504e-05 2.14328e-05 2.6931e-05
89 880 6313 1.93821e-05 2.33075e-05 3.12566e-05
90 890 6312 1.49895e-05 2.6478e-05 3.37915e-05
91 900 6311 1.01401e-05 3.1865e-05 3.52182e-05
92 910 6310 5.69323e-06 3.91855e-05 3.6719e-05
93 920 6309 2.90459e-06 4.66201e-05 3.86508e-05
94 930 6308 2.11473e-06 5.20592e-05 4.04795e-05
95 940 6307 2.32573e-06 5.50297e-05 4.12781e-05
96 950 6306 2.62143e-06 5.71513e-05 4.01493e-05
97 960 6305 3.08049e-06 5.99608e-05 3.71216e-05
98 970 6304 4.41676e-06 6.24802e-05 3.35824e-05
99 980 6303 6.99827e-06 6.25546e-05 3.13668e-05
100 990 6302 1.03852e-05 5.96879e-05 3.14132e-05
101 1000 6301 1.41918e-05 5.54905e-05 3.31499e-05
102 1010 6300 1.87826e-05 5.17419e-05 3.48438e-05
103 1020 6299 2.4679e-05 4.86097e-05 3.47184e-05
104 1030 6298 3.17028e-05 4.52696e-05 3.24749e-05
105 1040 6297 3.86492e-05 4.18865e-05 2.97752e-05
106 1050 6296 4.38912e-05 3.97124e-05 2.82597e-05
107 1060 6295 4.67377e-05 3.93241e-05 2.78349e-05
108 1070 6294 4.79282e-05 3.99643e-05 2.79688e-05
109 1080 6293 4.84397e-05 4.02171e-05 2.90165e-05
110 1090 6292 4.82402e-05 3.87027e-05 3.10294e-05
111 1100 6291 4.68038e-05 3.5253e-05 3.31005e-05
112 1110 6290 4.40853e-05 3.13641e-05 3.48698e-05
113 1120 6289 4.09802e-05 2.82114e-05 3.72072e-05
114 1130 6288 3.9121e-05 2.52958e-05 4.07155e-05
115 1140 6287 3.89383e-05 2.17286e-05 4.47323e-05
116 1150 6286 3.85765e-05 1.72482e-05 4.82805e-05
117 1160 6285 3.58126e-05 1.23057e-05 5.11128e-05
118 1170 6284 3.03647e-05 8.03473e-06 5.31931e-05
119 1180 6283 2.41029e-05 5.42213e-06 5.40838e-05
