# Time-correlated data for fix 2
# Timestep Number-of-time-windows
# Index TimeDelta Ncount c_flux[1]*c_flux[1] c_flux[2]*c_flux[2] c_flux[3]*c_flux[3]
0 200
30 290 5572 0.000276509 0.000438615 0.000458096
31 300 5571 0.000269547 0.000448961 0.000456403
32 310 5570 0.000268575 0.000448677 0.000445825
33 320 5569 0.000267907 0.00043513 0.000431576
34 330 5568 0.000262293 0.000415755 0.000424097
35 340 5567 0.000251056 0.00039952 0.000423757
36 350 5566 0.000236812 0.000390832 0.00042031
37 360 5565 0.000224265 0.000388685 0.000407806
38 370 5564 0.00021951 0.000387622 0.000390952
39 380 5563 0.000226164 0.000380978 0.000376684
40 390 5562 0.000240949 0.000367055 0.000365405
41 400 5561 0.000253266 0.000351733 0.000352778
42 410 5560 0.000252242 0.000342302 0.000338169
43 420 5559 0.000238814 0.000339203 0.000327075
44 430 5558 0.000227457 0.000336609 0.00032272
45 440 5557 0.000231207 0.000329084 0.000319717
46 450 5556 0.000246964 0.000315743 0.000310611
47 460 5555 0.000259005 0.000299757 0.000295943
48 470 5554 0.000256672 0.000285043 0.000283906
49 480 5553 0.00024307 0.000273017 0.000280321
50 490 5552 0.000226413 0.000262092 0.000281439
51 500 5551 0.00021141 0.000251209 0.000277903
52 510 5550 0.000199966 0.00024166 0.000264539
53 520 5549 0.000192113 0.000234961 0.000244592
54 530 5548 0.000185668 0.000231182 0.000226703
55 540 5547 0.000180324 0.00022693 0.000218682
56 550 5546 0.000179352 0.000217267 0.000221693
57 560 5545 0.000184558 0.00020097 0.000231028
58 570 5544 0.000192187 0.000178522 0.000241215
59 580 5543 0.000194702 0.000148974 0.000249007
60 590 5542 0.000186873 0.000115047 0.000253645
61 600 5541 0.000171373 8.48163e-05 0.000256174
62 610 5540 0.000157521 6.31226e-05 0.000259199
63 620 5539 0.000151804 4.53141e-05 0.000265438
64 630 5538 0.000150029 2.37407e-05 0.000274123
65 640 5537 0.000142703 -1.84681e-07 0.000279637
66 650 5536 0.000127844 -1.54698e-05 0.000275443
67 660 5535 0.000112098 -1.46735e-05 0.000259727
68 670 5534 0.000100279 -2.94547e-06 0.000237792
69 680 5533 9.09401e-05 9.49435e-06 0.000218316
70 690 5532 8.14191e-05 1.82135e-05 0.000203
71 700 5531 7.01994e-05 2.37388e-05 0.000183248
72 710 5530 5.53713e-05 2.43677e-05 0.000151673
73 720 5529 3.66271e-05 1.52404e-05 0.000113713
74 730 5528 1.79083e-05 -2.69129e-06 8.17918e-05
75 740 5527 5.16527e-06 -1.85451e-05 6.19166e-05
76 750 5526 1.03915e-06 -2.31971e-05 4.9685e-05
77 760 5525 3.2594e-06 -1.94478e-05 3.69817e-05
78 770 5524 6.78454e-06 -1.56505e-05 1.96366e-05
79 780 5523 7.95562e-06 -1.63073e-05 4.65135e-07
80 790 5522 8.71049e-06 -2.16173e-05 -1.56222e-05
81 800 5521 1.24152e-05 -2.99061e-05 -2.84067e-05
82 810 5520 1.52171e-05 -3.95859e-05 -3.93379e-05
83 820 5519 9.88231e-06 -5.0372e-05 -4.56402e-05
84 830 5518 -1.15548e-06 -6.22155e-05 -4.54128e-05
85 840 5517 -6.14802e-06 -7.28687e-05 -4.30801e-05
86 850 5516 1.08422e-06 -7.69261e-05 -4.3092e-05
87 860 5515 1.45809e-05 -7.20425e-05 -4.54021e-05
88 870 5514 2.61012e-05 -6.58847e-05 -4.93438e-05
89 880 5513 3.36913e-05 -6.98055e-05 -5.48672e-05
90 890 5512 4.12262e-05 -8.63378e-05 -6.23069e-05
91 900 5511 5.41249e-05 -0.000106909 -7.35161e-05
92 910 5510 7.30327e-05 -0.000122092 -8.81901e-05
93 920 5509 9.17677e-05 -0.000129099 -0.000101165
94 930 5508 0.000104615 -0.000130511 -0.000108358
95 940 5507 0.000113153 -0.000130324 -0.000112469
96 950 5506 0.000121945 -0.000131031 -0.00011806
97 960 5505 0.000130204 -0.000132786 -0.000123524
98 970 5504 0.000133355 -0.000133677 -0.000123312
99 980 5503 0.000131012 -0.000132962 -0.000116046
100 990 5502 0.000127618 -0.000134594 -0.000105295
101 1000 5501 0.00012543 -0.000143343 -9.58266e-05
102 1010 5500 0.000121036 -0.000156873 -9.19529e-05
103 1020 5499 0.000110666 -0.000167123 -9.43215e-05
104 1030 5498 9.64987e-05 -0.000170902 -9.91245e-05
105 1040 5497 8.32075e-05 -0.000172072 -0.000103851
106 1050 5496 7.10284e-05 -0.000173086 -0.000111426
107 1060 5495 5.84284e-05 -0.000171891 -0.000125715
108 1070 5494 4.75037e-05 -0.000167358 -0.000143339
109 1080 5493 4.1651e-05 -0.000162641 -0.000153306
110 1090 5492 4.18644e-05 -0.000161741 -0.000149519
111 1100 5491 4.81127e-05 -0.000165112 -0.00014135
112 1110 5490 5.93377e-05 -0.000171017 -0.000143887
113 1120 5489 7.18661e-05 -0.000179449 -0.000158615
114 1130 5488 8.1549e-05 -0.000192093 -0.000171861
115 1140 5487 8.58888e-05 -0.000208146 -0.000172014
116 1150 5486 8.56444e-05 -0.000223431 -0.000161167
117 1160 5485 8.5462e-05 -0.000235841 -0.000150515
118 1170 5484 8.90332e-05 -0.000249311 -0.000148489
119 1180 5483 9.53453e-05 -0.000267771 -0.000154585
120 1190 5482 0.000101036 -0.000286593 -0.000163106
121 1200 5481 0.000102196 -0.000296361 -0.00017044
122 1210 5480 9.5307e-05 -0.000295061 -0.000178796
123 1220 5479 8.03669e-05 -0.00029073 -0.000190998
124 1230 5478 6.09553e-05 -0.000290566 -0.00020466
125 1240 5477 4.16868e-05 -0.000294153 -0.000215278
126 1250 5476 2.58855e-05 -0.000297373 -0.000221569
127 1260 5475 1.33884e-05 -0.000297178 -0.000225153
128 1270 5474 2.13746e-06 -0.000292598 -0.000229256
129 1280 5473 -6.96507e-06 -0.000281938 -0.000235812
130 1290 5472 -9.82737e-06 -0.000262404 -0.000240835
131 1300 5471 -4.49695e-06 -0.000235499 -0.000238124
132 1310 5470 7.88306e-06 -0.000207573 -0.000228676
133 1320 5469 2.55418e-05 -0.000182581 -0.000220991
134 1330 5468 4.46394e-05 -0.000159373 -0.000221856
135 1340 5467 6.0465e-05 -0.000135952 -0.000229426
136 1350 5466 7.3053e-05 -0.000113614 -0.000235856
137 1360 5465 8.50676e-05 -9.68085e-05 -0.000234814
138 1370 5464 9.5215e-05 -8.87528e-05 -0.000225639
139 1380 5463 0.000100494 -8.68415e-05 -0.000211509
140 1390 5462 0.000102186 -8.56988e-05 -0.000197305
141 1400 5461 0.000105267 -8.28055e-05 -0.000187823
142 1410 5460 0.00011219 -7.93052e-05 -0.000182857
143 1420 5459 0.000120032 -7.9408e-05 -0.000175466
144 1430 5458 0.000124401 -8.66886e-05 -0.000158977
145 1440 5457 0.000123045 -9.74821e-05 -0.000136598
146 1450 5456 0.00011528 -0.000102956 -0.000118919
147 1460 5455 0.000102227 -9.89959e-05 -0.000110145
148 1470 5454 8.91534e-05 -8.78918e-05 -0.000103021
149 1480 5453 8.24589e-05 -7.28821e-05 -9.13026e-05
150 1490 5452 8.3006e-05 -5.642e-05 -8.05085e-05
151 1500 5451 8.57802e-05 -4.22987e-05 -8.0823e-05
152 1510 5450 8.6817e-05 -3.45633e-05 -9.17998e-05
153 1520 5449 8.73401e-05 -3.27944e-05 -0.000101454
154 1530 5448 9.05103e-05 -3.07088e-05 -0.000104014
155 1540 5447 9.65257e-05 -2.05788e-05 -0.000108532
156 1550 5446 0.000102245 -1.63347e-06 -0.000125054
157 1560 5445 0.000106896 1.76212e-05 -0.000152168
158 1570 5444 0.000114367 2.79961e-05 -0.000179551
159 1580 5443 0.000127826 2.80605e-05 -0.000195887
160 1590 5442 0.000145095 2.23814e-05 -0.000196631
161 1600 5441 0.000161295 1.59734e-05 -0.000188378
162 1610 5440 0.000173572 1.21771e-05 -0.000183805
163 1620 5439 0.000182864 1.08769e-05 -0.000188773
164 1630 5438 0.000192467 7.40226e-06 -0.000196047
165 1640 5437 0.000203395 -2.7982e-06 -0.000195316
166 1650 5436 0.000211815 -1.68869e-05 -0.000185541
167 1660 5435 0.00021288 -2.85789e-05 -0.00017475
168 1670 5434 0.000205797 -3.74048e-05 -0.000170877
169 1680 5433 0.000193079 -4.59747e-05 -0.000173097
170 1690 5432 0.000176918 -5.14828e-05 -0.000173908
171 1700 5431 0.000158416 -4.96027e-05 -0.000169707
172 1710 5430 0.000138626 -4.33027e-05 -0.000163255
173 1720 5429 0.000118274 -3.83134e-05 -0.00015709
174 1730 5428 9.78587e-05 -3.52873e-05 -0.000151971
175 1740 5427 8.0222e-05 -3.39236e-05 -0.000149645
176 1750 5426 7.10463e-05 -3.69999e-05 -0.000152136
177 1760 5425 7.2005e-05 -4.57645e-05 -0.000158736
178 1770 5424 7.66728e-05 -5.85792e-05 -0.000167382
179 1780 5423 7.73464e-05 -7.26087e-05 -0.000178578
180 1790 5422 7.31486e-05 -8.26119e-05 -0.000194703
181 1800 5421 6.96573e-05 -8.29356e-05 -0.000214234
182 1810 5420 7.19754e-05 -7.31549e-05 -0.000229145
183 1820 5419 7.84797e-05 -5.81171e-05 -0.000230553
184 1830 5418 8.25002e-05 -4.29071e-05 -0.000218872
185 1840 5417 7.97775e-05 -2.95827e-05 -0.000206188
186 1850 5416 7.24837e-05 -1.78755e-05 -0.000204868
187 1860 5415 6.64775e-05 -8.46827e-06 -0.000214106
188 1870 5414 6.51993e-05 -4.2192e-06 -0.000220738
189 1880 5413 6.75114e-05 -6.23264e-06 -0.000214114
190 1890 5412 6.90642e-05 -1.04147e-05 -0.000197675
191 1900 5411 6.48589e-05 -1.03624e-05 -0.000183703
192 1910 5410 5.27715e-05 -5.05836e-06 -0.000177549
193 1920 5409 3.55153e-05 -8.59574e-07 -0.000172948
194 1930 5408 1.98241e-05 -3.06361e-06 -0.000164775
195 1940 5407 1.3923e-05 -8.00341e-06 -0.00015595
196 1950 5406 2.20067e-05 -7.12367e-06 -0.000149398
197 1960 5405 3.90762e-05 9.0829e-07 -0.000143833
198 1970 5404 5.39585e-05 6.26002e-06 -0.000139831
199 1980 5403 5.90561e-05 -4.43279e-08 -0.000140722
200 1990 5402 5.67954e-05 -1.34907e-05 -0.000145566
58000 200
1 0 5801 0.00230855 0.00235067 0.00256004
2 10 5800 0.00216294 0.00220183 0.00240344
3 20 5799 0.00184907 0.00188065 0.00207124
4 30 5798 0.00157101 0.00159705 0.00179142
5 40 5797 0.00139832 0.00142776 0.00164222
6 50 5796 0.00127576 0.00132112 0.00155517
7 60 5795 0.00114444 0.0012142 0.00144993
8 70 5794 0.00100128 0.00109277 0.00131184
9 80 5793 0.000873088 0.000973466 0.00117294
10 90 5792 0.00077235 0.000869996 0.00106025
11 100 5791 0.000689854 0.000784165 0.000973356
12 110 5790 0.000614953 0.000711991 0.000897533
13 120 5789 0.000546359 0.000647665 0.000823353
14 130 5788 0.00048666 0.000587485 0.000751931
15 140 5787 0.000436852 0.000533414 0.000688254
16 150 5786 0.000398403 0.000491269 0.000634035
17 160 5785 0.000375349 0.000463814 0.000586736
18 170 5784 0.000369152 0.000445551 0.000544716
19 180 5783 0.000372 0.00042794 0.000511434
20 190 5782 0.000370279 0.000408007 0.000492389
21 200 5781 0.000356653 0.00038843 0.000488975
22 210 5780 0.000335111 0.000372708 0.000496384
23 220 5779 0.000314179 0.000364504 0.00050629
24 230 5778 0.000299937 0.000368353 0.000511131
25 240 5777 0.000294886 0.000383465 0.000506815
26 250 5776 0.000297245 0.000398568 0.000493962
27 260 5775 0.000300421 0.000401053 0.000477393
28 270 5774 0.000297574 0.00039242 0.000464029
29 280 5773 0.000287815 0.000386706 0.000458834
30 290 5772 0.000276483 0.000391524 0.000459814
31 300 5771 0.000269142 0.00039846 0.000458198
32 310 5770 0.000266164 0.000394909 0.000447869
33 320 5769 0.000262896 0.000378727 0.000434147
34 330 5768 0.000254799 0.000358201 0.000427375
35 340 5767 0.000241215 0.000342446 0.000427703
36 350 5766 0.000224522 0.000334919 0.00042448
37 360 5765 0.00020977 0.000333204 0.000411642
38 370 5764 0.000203896 0.000331672 0.000394296
39 380 5763 0.000210823 0.000324968 0.000379678
40 390 5762 0.000226255 0.000312838 0.00036797
41 400 5761 0.000237951 0.000301477 0.00035457
42 410 5760 0.000234535 0.000297096 0.000339473
43 420 5759 0.000218034 0.000298965 0.000328956
44 430 5758 0.000204361 0.000301305 0.000325925
45 440 5757 0.000206874 0.000299209 0.000323688
46 450 5756 0.000222007 0.000291236 0.000313871
47 460 5755 0.000233737 0.000279542 0.00029723
48 470 5754 0.000231625 0.000267652 0.000282634
49 480 5753 0.0002192 0.000257525 0.000276734
50 490 5752 0.000204855 0.000248334 0.000276503
51 500 5751 0.000193107 0.000238888 0.000273006
52 510 5750 0.000185249 0.000229525 0.000260702
53 520 5749 0.00018084 0.00022134 0.000241681
54 530 5748 0.000177835 0.000215643 0.000223172
55 540 5747 0.000176205 0.000210984 0.000212024
56 550 5746 0.00017888 0.000203058 0.000210101
57 560 5745 0.000187126 0.000189478 0.00021489
58 570 5744 0.000197506 0.000169011 0.000222621
59 580 5743 0.000202909 0.000140201 0.000229639
60 590 5742 0.000197707 0.000106867 0.000233698
61 600 5741 0.000183958 7.77948e-05 0.000235087
62 610 5740 0.000170899 5.71394e-05 0.000236545
63 620 5739 0.000165243 4.00242e-05 0.00024133
64 630 5738 0.000162669 2.01318e-05 0.00024909
65 640 5737 0.000153344 -2.89454e-07 0.000254457
66 650 5736 0.000135394 -1.09596e-05 0.000251012
67 660 5735 0.000116315 -6.17904e-06 0.0002363
68 670 5734 0.000101977 7.30873e-06 0.000214394
69 680 5733 9.12147e-05 1.91291e-05 0.00019407
70 690 5732 8.04277e-05 2.65422e-05 0.000179081
71 700 5731 6.66724e-05 3.17127e-05 0.000162471
72 710 5730 4.76506e-05 3.34023e-05 0.000135779
73 720 5729 2.4239e-05 2.5883e-05 0.000101776
74 730 5728 2.07881e-06 8.51759e-06 7.12633e-05
75 740 5727 -1.25067e-05 -8.28297e-06 5.06546e-05
76 750 5726 -1.80472e-05 -1.44593e-05 3.66826e-05
77 760 5725 -1.76555e-05 -1.23445e-05 2.21342e-05
78 770 5724 -1.55705e-05 -1.05126e-05 3.84778e-06
79 780 5723 -1.38521e-05 -1.34607e-05 -1.47582e-05
80 790 5722 -1.0329e-05 -2.09239e-05 -2.90234e-05
81 800 5721 -3.44275e-06 -3.10547e-05 -3.96268e-05
82 810 5720 1.19487e-06 -4.27086e-05 -4.90902e-05
83 820 5719 -3.36175e-06 -5.61375e-05 -5.50773e-05
84 830 5718 -1.30155e-05 -7.12587e-05 -5.49397e-05
85 840 5717 -1.48218e-05 -8.47478e-05 -5.2045e-05
86 850 5716 -2.56406e-06 -9.00473e-05 -5.08952e-05
87 860 5715 1.68711e-05 -8.48039e-05 -5.26162e-05
88 870 5714 3.36851e-05 -7.73383e-05 -5.70288e-05
89 880 5713 4.52816e-05 -7.93032e-05 -6.3172e-05
90 890 5712 5.63741e-05 -9.28586e-05 -7.05846e-05
91 900 5711 7.26087e-05 -0.000109084 -8.14536e-05
92 910 5710 9.37205e-05 -0.000119509 -9.621e-05
93 920 5709 0.00011343 -0.000123157 -0.000109842
94 930 5708 0.000126928 -0.000123045 -0.000117839
95 940 5707 0.000136013 -0.000121607 -0.00012256
96 950 5706 0.000144911 -0.000119792 -0.000128481
97 960 5705 0.000152765 -0.000118108 -0.000134016
98 970 5704 0.000154991 -0.000116015 -0.000133801
99 980 5703 0.000151096 -0.000112934 -0.000126525
100 990 5702 0.000145313 -0.000111671 -0.00011588
101 1000 5701 0.000140148 -0.000117129 -0.000107243
102 1010 5700 0.000133216 -0.000128501 -0.000105354
103 1020 5699 0.000121256 -0.00013865 -0.000110318
104 1030 5698 0.000105164 -0.000144154 -0.000117142
105 1040 5697 8.81409e-05 -0.000147973 -0.000122821
106 1050 5696 7.10503e-05 -0.000151443 -0.000130767
107 1060 5695 5.42398e-05 -0.000151667 -0.000145242
108 1070 5694 4.1075e-05 -0.000147391 -0.00016264
109 1080 5693 3.52469e-05 -0.000142266 -0.000171918
110 1090 5692 3.65841e-05 -0.000140605 -0.000167696
111 1100 5691 4.30421e-05 -0.000142764 -0.000159838
112 1110 5690 5.30505e-05 -0.00014723 -0.000162974
113 1120 5689 6.37614e-05 -0.000155143 -0.000178054
114 1130 5688 7.14814e-05 -0.000168553 -0.000191287
115 1140 5687 7.37983e-05 -0.000185036 -0.000190976
116 1150 5686 7.2006e-05 -0.000198714 -0.000179456
117 1160 5685 7.16702e-05 -0.000208128 -0.00016852
118 1170 5684 7.68209e-05 -0.000219532 -0.000166786
119 1180 5683 8.56487e-05 -0.000238591 -0.000173014
120 1190 5682 9.34279e-05 -0.000260036 -0.000181121
121 1200 5681 9.58507e-05 -0.000271962 -0.000188411
122 1210 5680 9.02013e-05 -0.000270937 -0.000198137
123 1220 5679 7.71356e-05 -0.000265827 -0.000212459
124 1230 5678 6.0341e-05 -0.000265635 -0.000227254
125 1240 5677 4.3928e-05 -0.000271081 -0.000237286
126 1250 5676 3.00392e-05 -0.000277899 -0.00024212
127 1260 5675 1.74549e-05 -0.000281835 -0.000244489
128 1270 5674 4.29608e-06 -0.000280672 -0.000248017
129 1280 5673 -7.27323e-06 -0.000272325 -0.000254236
130 1290 5672 -1.18456e-05 -0.000254216 -0.000258874
131 1300 5671 -7.28682e-06 -0.000228564 -0.000256273
132 1310 5670 4.2019e-06 -0.000202494 -0.000248082
133 1320 5669 1.97525e-05 -0.000180312 -0.000242609
134 1330 5668 3.53458e-05 -0.000160565 -0.000245479
135 1340 5667 4.66425e-05 -0.000140492 -0.000253599
136 1350 5666 5.46481e-05 -0.000120882 -0.000258664
137 1360 5665 6.39022e-05 -0.000106187 -0.000254854
138 1370 5664 7.44165e-05 -9.98267e-05 -0.00024295
139 1380 5663 8.22987e-05 -9.94884e-05 -0.000227918
140 1390 5662 8.63344e-05 -0.000100111 -0.000215322
141 1400 5661 8.99049e-05 -9.88945e-05 -0.000208877
142 1410 5660 9.60416e-05 -9.60123e-05 -0.000206856
143 1420 5659 0.000103361 -9.52012e-05 -0.00020149
144 1430 5658 0.000108207 -0.000100865 -0.000185963
145 1440 5657 0.00010818 -0.000110313 -0.000163899
146 1450 5656 0.000102288 -0.000114872 -0.000146665
147 1460 5655 9.1433e-05 -0.000110319 -0.000139282
148 1470 5654 8.09871e-05 -9.92536e-05 -0.000134318
149 1480 5653 7.74623e-05 -8.52019e-05 -0.000123606
150 1490 5652 8.15747e-05 -7.02169e-05 -0.00011138
151 1500 5651 8.7699e-05 -5.69951e-05 -0.000109073
152 1510 5650 9.1332e-05 -4.89343e-05 -0.000118023
153 1520 5649 9.38832e-05 -4.58795e-05 -0.000126494
154 1530 5648 9.89139e-05 -4.16814e-05 -0.000127759
155 1540 5647 0.000106531 -2.8831e-05 -0.000130235
156 1550 5646 0.000112852 -7.57919e-06 -0.000144552
157 1560 5645 0.000116111 1.28318e-05 -0.000170034
158 1570 5644 0.000119961 2.32946e-05 -0.000196077
159 1580 5643 0.000128363 2.24407e-05 -0.000210858
160 1590 5642 0.000140367 1.515e-05 -0.00021018
161 1600 5641 0.000152157 7.21885e-06 -0.00020112
162 1610 5640 0.000161741 2.76956e-06 -0.000195839
163 1620 5639 0.000170562 2.02849e-06 -0.000199756
164 1630 5638 0.000181353 8.8977e-08 -0.000206374
165 1640 5637 0.000193481 -8.19628e-06 -0.000205789
166 1650 5636 0.000201747 -2.07543e-05 -0.000196376
167 1660 5635 0.000201378 -3.15498e-05 -0.000185527
168 1670 5634 0.000192928 -4.06643e-05 -0.00018069
169 1680 5633 0.000180366 -5.1304e-05 -0.000181123
170 1690 5632 0.000166163 -6.02759e-05 -0.000180153
171 1700 5631 0.000150607 -6.16879e-05 -0.000175015
172 1710 5630 0.000133844 -5.66263e-05 -0.000169077
173 1720 5629 0.000116116 -5.02057e-05 -0.000165402
174 1730 5628 9.78443e-05 -4.45193e-05 -0.000164311
175 1740 5627 8.23438e-05 -4.13262e-05 -0.000165984
176 1750 5626 7.62794e-05 -4.40046e-05 -0.000171102
177 1760 5625 8.17291e-05 -5.21863e-05 -0.000178789
178 1770 5624 9.10485e-05 -6.24662e-05 -0.000187467
179 1780 5623 9.49284e-05 -7.26344e-05 -0.000197524
180 1790 5622 9.23535e-05 -7.97501e-05 -0.000210769
181 1800 5621 8.99186e-05 -7.92749e-05 -0.000226343
182 1810 5620 9.37846e-05 -6.94224e-05 -0.000237719
183 1820 5619 0.000102589 -5.33004e-05 -0.000236845
184 1830 5618 0.00010895 -3.62954e-05 -0.000223893
185 1840 5617 0.000107683 -2.26317e-05 -0.000210352
186 1850 5616 0.000100484 -1.32408e-05 -0.000208704
187 1860 5615 9.33545e-05 -7.00547e-06 -0.000218985
188 1870 5614 9.07466e-05 -4.00723e-06 -0.000228264
189 1880 5613 9.25105e-05 -5.07431e-06 -0.000224459
190 1890 5612 9.39832e-05 -8.16957e-06 -0.000209202
191 1900 5611 8.91981e-05 -8.26731e-06 -0.000194756
192 1910 5610 7.61268e-05 -4.01232e-06 -0.000188387
193 1920 5609 5.84314e-05 -7.37133e-07 -0.000185147
194 1930 5608 4.27288e-05 -3.45835e-06 -0.000178638
195 1940 5607 3.58163e-05 -9.16474e-06 -0.000169756
196 1950 5606 4.13495e-05 -1.01977e-05 -0.000161412
197 1960 5605 5.56587e-05 -5.2242e-06 -0.000153798
198 1970 5604 6.93634e-05 -2.32523e-06 -0.000148253
199 1980 5603 7.56873e-05 -8.43155e-06 -0.000148247
200 1990 5602 7.61354e-05 -1.88791e-05 -0.000152983
60000 200
1 0 6001 0.00234707 0.00241042 0.00256318
2 10 6000 0.0022001 0.0022611 0.00240646
3 20 5999 0.00188337 0.0019382 0.00207352
4 30 5998 0.00160377 0.00165223 0.0017928
5 40 5997 0.00143202 0.00148027 0.00164316
6 50 5996 0.00131169 0.00137108 0.00155666
7 60 5995 0.00118144 0.00126234 0.00145317
8 70 5994 0.00103687 0.00114056 0.00131778
9 80 5993 0.000905741 0.00102311 0.00118153
10 90 5992 0.000802535 0.000923239 0.00106953
11 100 5991 0.000719308 0.000841014 0.000980763
12 110 5990 0.000645147 0.000771736 0.000902672
13 120 5989 0.00057759 0.000710288 0.0008289
14 130 5988 0.000518003 0.000653024 0.000761426
15 140 5987 0.000466986 0.000601272 0.000703095
16 150 5986 0.000426598 0.000560665 0.000652846
17 160 5985 0.0004014 0.000533646 0.000607221
18 170 5984 0.000392852 0.000513605 0.000565297
19 180 5983 0.000393282 0.000491528 0.000531347
20 190 5982 0.000390074 0.000465637 0.000511007
21 200 5981 0.00037702 0.000440312 0.000505562
22 210 5980 0.000358093 0.000420593 0.000510344
23 220 5979 0.000340544 0.000411175 0.000516791
24 230 5978 0.000328751 0.000416349 0.000516837
25 240 5977 0.000324238 0.000434229 0.000507099
26 250 5976 0.000325642 0.000452257 0.000490228
27 260 5975 0.00032733 0.000456843 0.000472253
28 270 5974 0.000322928 0.000449505 0.000458699
29 280 5973 0.000311554 0.000444904 0.00045222
30 290 5972 0.000298342 0.000450508 0.000450621
31 300 5971 0.000288509 0.000456611 0.000447051
32 310 5970 0.000282026 0.000449932 0.000436728
33 320 5969 0.000273987 0.000429567 0.000424326
34 330 5968 0.0002599 0.000405645 0.000419126
35 340 5967 0.000239786 0.000387328 0.000421207
36 350 5966 0.000217622 0.0003764 0.00041988
37 360 5965 0.000199813 0.000369845 0.000408086
38 370 5964 0.000192826 0.000363475 0.000390213
39 380 5963 0.000198695 0.000353638 0.000374075
40 390 5962 0.000211754 0.000340605 0.000361233
41 400 5961 0.00022043 0.000330415 0.000347979
42 410 5960 0.000215289 0.000328944 0.000333691
43 420 5959 0.000198885 0.000334322 0.000323901
44 430 5958 0.000185701 0.000338945 0.00032203
45 440 5957 0.000188028 0.00033697 0.00032183
46 450 5956 0.000202495 0.000327961 0.000314182
47 460 5955 0.000213567 0.000315961 0.000298703
48 470 5954 0.000210948 0.000305307 0.000284271
49 480 5953 0.000198328 0.000296587 0.000278685
50 490 5952 0.000184721 0.000287237 0.000280025
51 500 5951 0.000175084 0.000276788 0.000279333
52 510 5950 0.000170589 0.000267567 0.000270025
53 520 5949 0.000170425 0.000261353 0.000253483
54 530 5948 0.000171951 0.000258542 0.000236877
55 540 5947 0.000173765 0.000256553 0.000227148
56 550 5946 0.000177203 0.000250535 0.000226492
57 560 5945 0.000183409 0.000238028 0.000232657
58 570 5944 0.000190872 0.000218572 0.00024172
59 580 5943 0.000194745 0.000192 0.000250043
60 590 5942 0.000189555 0.000162109 0.00025555
61 600 5941 0.000175715 0.000136123 0.000258359
62 610 5940 0.000161746 0.000116595 0.000260625
63 620 5939 0.000155595 9.839e-05 0.000265128
64 630 5938 0.000154365 7.6258e-05 0.00027189
65 640 5937 0.000148268 5.3761e-05 0.000276648
66 650 5936 0.000134089 4.16643e-05 0.000273932
67 660 5935 0.000117632 4.57279e-05 0.000261062
68 670 5934 0.000104219 5.92756e-05 0.000240726
69 680 5933 9.34308e-05 7.13978e-05 0.000220319
70 690 5932 8.25517e-05 7.83368e-05 0.000203746
71 700 5931 6.8895e-05 8.26846e-05 0.000185688
72 710 5930 4.99169e-05 8.48883e-05 0.000159102
73 720 5929 2.63664e-05 7.96751e-05 0.000126147
74 730 5928 4.16622e-06 6.46688e-05 9.55411e-05
75 740 5927 -9.88966e-06 4.86461e-05 7.27584e-05
76 750 5926 -1.42044e-05 4.24082e-05 5.5767e-05
77 760 5925 -1.21983e-05 4.54389e-05 3.90349e-05
78 770 5924 -8.11941e-06 4.90663e-05 1.98232e-05
79 780 5923 -3.69202e-06 4.69404e-05 1.11052e-06
80 790 5922 3.04824e-06 3.84173e-05 -1.29603e-05
81 800 5921 1.27207e-05 2.65399e-05 -2.34073e-05
82 810 5920 1.92363e-05 1.41791e-05 -3.29088e-05
83 820 5919 1.63338e-05 1.78679e-06 -3.93929e-05
84 830 5918 8.83036e-06 -1.13211e-05 -4.07072e-05
85 840 5917 9.15178e-06 -2.35406e-05 -4.03347e-05
86 850 5916 2.21783e-05 -2.97736e-05 -4.18948e-05
87 860 5915 4.03592e-05 -2.80299e-05 -4.51181e-05
88 870 5914 5.43986e-05 -2.54404e-05 -4.94406e-05
89 880 5913 6.2591e-05 -3.13799e-05 -5.50648e-05
90 890 5912 7.02696e-05 -4.65335e-05 -6.30748e-05
91 900 5911 8.33314e-05 -6.32571e-05 -7.57154e-05
92 910 5910 0.000101594 -7.53799e-05 -9.1799e-05
93 920 5909 0.000118962 -8.22331e-05 -0.000105237
94 930 5908 0.000130935 -8.55609e-05 -0.000112233
95 940 5907 0.000139564 -8.71134e-05 -0.000116632
96 950 5906 0.000148696 -8.79585e-05 -0.000123676
97 960 5905 0.000156444 -8.87584e-05 -0.000131415
98 970 5904 0.000157506 -8.89909e-05 -0.000133225
99 980 5903 0.000151333 -8.77814e-05 -0.000126284
100 990 5902 0.000142602 -8.8209e-05 -0.000113367
101 1000 5901 0.000134565 -9.54031e-05 -0.000100303
102 1010 5900 0.000125724 -0.000107772 -9.35183e-05
103 1020 5899 0.000113216 -0.000117398 -9.47717e-05
104 1030 5898 9.74942e-05 -0.000121659 -9.93504e-05
105 1040 5897 8.12601e-05 -0.000124905 -0.000102974
106 1050 5896 6.53596e-05 -0.000128495 -0.000107443
107 1060 5895 5.0174e-05 -0.000128743 -0.000116803
108 1070 5894 3.90764e-05 -0.000124091 -0.000129365
109 1080 5893 3.58807e-05 -0.000118439 -0.000136349
110 1090 5892 4.03624e-05 -0.000116437 -0.000132766
111 1100 5891 4.97856e-05 -0.000118776 -0.000126982
112 1110 5890 6.12207e-05 -0.00012449 -0.000131992
113 1120 5889 7.063e-05 -0.000134777 -0.000148206
